,file,f1_score,precision,recall,model_type,instructed,model_configurations,model_size,quantization,fine_tuning,maxNewTokensFactor,nShotsInference,model,training_params_string,bnb_4bit_compute_dtype,r,lora_alpha,lora_dropout,gradient_accumulation_steps,learning_rate
46,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.05_4_0.0002.csv,0.5536885245901639,0.4832478836294265,0.6481688789381097,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.05_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.05,4.0,0.0002
47,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.05_2_0.0002.csv,0.6016707803303588,0.6551581558817449,0.5562576794804283,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.05_2_0.0002.csv,torch.bfloat16,16.0,32.0,0.05,2.0,0.0002
48,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference4_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.05_8_0.0002.csv,0.5746652935118435,0.5212169735788631,0.6403278688524591,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,4,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_64_32_0.05_8_0.0002.csv,torch.bfloat16,64.0,32.0,0.05,8.0,0.0002
49,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_8_0.0002.csv,0.648108493932905,0.6296809986130375,0.6676470588235294,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_8_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,8.0,0.0002
50,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.05_8_0.0002.csv,0.6048703849175177,0.7006369426751592,0.5321354526606773,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_64_32_0.05_8_0.0002.csv,torch.bfloat16,64.0,32.0,0.05,8.0,0.0002
51,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.05_4_0.0002.csv,0.6528066528066527,0.7330220713073005,0.5884156729131176,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.05_4_0.0002.csv,torch.bfloat16,32.0,32.0,0.05,4.0,0.0002
52,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,0.564499046812116,0.7163978494623656,0.4657462425725271,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,4.0,0.0002
53,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.05_4_0.0002.csv,0.6349634193299962,0.7299690128375388,0.561839863713799,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.05_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.05,4.0,0.0002
54,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.05_8_0.0002.csv,0.6313364055299538,0.6249803366367783,0.6378230855675068,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.05_8_0.0002.csv,torch.bfloat16,16.0,32.0,0.05,8.0,0.0002
55,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,0.6172201232849474,0.7093235831809872,0.5462865188313974,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,4.0,0.0002
56,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.05_2_0.0002.csv,0.5487317862924986,0.7027923693668786,0.450070821529745,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.05_2_0.0002.csv,torch.bfloat16,32.0,32.0,0.05,2.0,0.0002
57,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.01_8_0.0002.csv,0.6420477704410206,0.6412636378439993,0.642833823049298,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_64_32_0.01_8_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,8.0,0.0002
58,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference4_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_2_0.0002.csv,0.6296153846153846,0.701521319905721,0.5710797139368567,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,4,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_2_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,2.0,0.0002
59,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference4_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.01_4_0.0002.csv,0.563529411764706,0.5516617308325107,0.5759189282033665,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,4,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_64_32_0.01_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,4.0,0.0002
60,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.05_2_0.0002.csv,0.5720124562086415,0.6573473495862223,0.5062876830318691,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_64_32_0.05_2_0.0002.csv,torch.bfloat16,64.0,32.0,0.05,2.0,0.0002
61,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference4_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.05_4_0.0002.csv,0.5856402929094481,0.6126681614349776,0.5608963393773521,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,4,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_64_32_0.05_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.05,4.0,0.0002
62,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference4_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.05_2_0.0002.csv,0.5569503171247356,0.4697425610163824,0.6839201687489859,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,4,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.05_2_0.0002.csv,torch.bfloat16,32.0,32.0,0.05,2.0,0.0002
63,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_8_0.0002.csv,0.5742419810860876,0.6464003511852502,0.5165760392913524,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_8_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,8.0,0.0002
64,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.05_2_0.0002.csv,0.6913067773609004,0.6806035837786859,0.7023519870235199,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.05_2_0.0002.csv,torch.bfloat16,16.0,32.0,0.05,2.0,0.0002
65,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference4_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.05_2_0.0002.csv,0.5671953982917902,0.5761331444759207,0.5585307243391693,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,4,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_64_32_0.05_2_0.0002.csv,torch.bfloat16,64.0,32.0,0.05,2.0,0.0002
66,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference4_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.05_8_0.0002.csv,0.5758652946679139,0.6257369384021142,0.5333564373592098,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,4,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.05_8_0.0002.csv,torch.bfloat16,16.0,32.0,0.05,8.0,0.0002
67,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_8_0.0002.csv,0.5930186433954779,0.6897347174163783,0.5200904505131327,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_8_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,8.0,0.0002
68,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.05_2_0.0002.csv,0.5797031688728439,0.5440445716006626,0.620364010989011,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_64_32_0.05_2_0.0002.csv,torch.bfloat16,64.0,32.0,0.05,2.0,0.0002
69,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference4_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_2_0.0002.csv,0.484404773844148,0.56917275512609,0.4216131284916201,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,4,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_2_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,2.0,0.0002
70,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.05_2_0.0002.csv,0.5840463704112613,0.6213782302270947,0.5509460163166117,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.05_2_0.0002.csv,torch.bfloat16,32.0,32.0,0.05,2.0,0.0002
71,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_2_0.0002.csv,0.6345410410860379,0.6700208847541295,0.6026297814207651,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_2_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,2.0,0.0002
72,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference4_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_8_0.0002.csv,0.5743267897540685,0.5255074786324786,0.6331456154465004,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,4,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_8_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,8.0,0.0002
73,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference4_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,0.6221071624696006,0.5913497390007457,0.6562396557431314,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,4,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,4.0,0.0002
74,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.05_4_0.0002.csv,0.6168720379146918,0.6814659685863874,0.5634632034632034,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.05_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.05,4.0,0.0002
75,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_8_0.0002.csv,0.6277836691410392,0.7248441674087266,0.5536473388879443,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_8_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,8.0,0.0002
76,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,0.4188948306595366,0.7189685314685315,0.2955443765720446,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,4.0,0.0002
77,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.05_4_0.0002.csv,0.635965998184369,0.6456099195710456,0.6266059521873475,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_64_32_0.05_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.05,4.0,0.0002
78,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_8_0.0002.csv,0.5350444225074038,0.4809556313993174,0.6028405201916496,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_8_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,8.0,0.0002
79,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.01_4_0.0002.csv,0.6204883743554821,0.7047513812154697,0.5542231491136601,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_64_32_0.01_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,4.0,0.0002
80,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_2_0.0002.csv,0.586853448275862,0.7351511879049676,0.4883428981348637,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_2_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,2.0,0.0002
81,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_2_0.0002.csv,0.5326086956521738,0.6616362192216044,0.445692883895131,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_2_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,2.0,0.0002
82,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.05_8_0.0002.csv,0.6592608118493677,0.6094032549728752,0.7180033480444377,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.05_8_0.0002.csv,torch.bfloat16,32.0,32.0,0.05,8.0,0.0002
83,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference4_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.05_8_0.0002.csv,0.5823289361298283,0.6417067559088057,0.5330090340514246,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,4,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_64_32_0.05_8_0.0002.csv,torch.bfloat16,64.0,32.0,0.05,8.0,0.0002
84,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,0.5376255046061484,0.6814484387299922,0.4439316239316239,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_4_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,4.0,0.0002
85,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference4_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.01_8_0.0002.csv,0.5723606168446026,0.6533513879485443,0.5092348284960422,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,4,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.01_8_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,8.0,0.0002
86,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference4_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_8_0.0002.csv,0.586945788486225,0.6799359414321665,0.5163307852675469,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,4,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_8_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,8.0,0.0002
87,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference4_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_2_0.0002.csv,0.6089006778661951,0.5524064171122994,0.6782665791201575,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,4,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_2_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,2.0,0.0002
88,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.05_4_0.0002.csv,0.5934310632770458,0.6306448432261881,0.5603644646924829,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_64_32_0.05_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.05,4.0,0.0002
89,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.05_8_0.0002.csv,0.5941602978640016,0.6787553167674054,0.5283150374629726,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.05_8_0.0002.csv,torch.bfloat16,16.0,32.0,0.05,8.0,0.0002
90,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.01_8_0.0002.csv,0.563828999036823,0.5063880755922279,0.6359685776366372,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_64_32_0.01_8_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,8.0,0.0002
91,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.05_8_0.0002.csv,0.52183454026772,0.4686022070415134,0.5887110084172306,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_64_32_0.05_8_0.0002.csv,torch.bfloat16,64.0,32.0,0.05,8.0,0.0002
92,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.05_2_0.0002.csv,0.4996154832094335,0.4058302967204581,0.649774962493749,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.05_2_0.0002.csv,torch.bfloat16,32.0,32.0,0.05,2.0,0.0002
93,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference4_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.05_8_0.0002.csv,0.5757963822634865,0.5474052655607975,0.6072936012156002,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,4,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.05_8_0.0002.csv,torch.bfloat16,32.0,32.0,0.05,8.0,0.0002
94,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference4_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.05_4_0.0002.csv,0.5965967334107839,0.5269829771821803,0.6874015748031496,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,4,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.05_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.05,4.0,0.0002
95,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,0.5966409441670448,0.66410670978173,0.5416185923850337,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,4.0,0.0002
96,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference4_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_64_32_0.01_2_0.0002.csv,0.5875364945132387,0.6852982620948802,0.5141850220264317,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,4,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_64_32_0.01_2_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,2.0,0.0002
97,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.05_4_0.0002.csv,0.6873774694616197,0.6637541866899666,0.7127443315089914,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.05_4_0.0002.csv,torch.bfloat16,32.0,32.0,0.05,4.0,0.0002
98,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference0_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_2_0.0002.csv,0.6760923104989511,0.727665423129786,0.6313458262350937,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,0,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_2_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,2.0,0.0002
99,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_8_0.0002.csv,0.5539819229948045,0.492533535813718,0.6329484469019353,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_8_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,8.0,0.0002
100,data/mistral/NoQuant_FT_float16/maxNewTokensFactor4_nShotsInference4_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_32_32_0.05_4_0.0002.csv,0.5671948960691501,0.6763190184049079,0.4883926989190147,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,4,4,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_32_32_0.05_4_0.0002.csv,torch.bfloat16,32.0,32.0,0.05,4.0,0.0002
101,data/mistral/NoQuant_FT_float16/maxNewTokensFactor8_nShotsInference2_mistral-7b-instruct-v0.2__adapters_en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,0.5963137591084441,0.5882949932341002,0.6045541456631323,mistral,instructed,NoQuant_FT_float16,7,NoQuant,FT,8,2,mistral-7b-instruct-v0.2_,en.layer1_NoQuant_torch.bfloat16_16_32_0.01_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,4.0,0.0002
